fid,COD_SEC,Código_es,nombre_est,Latitud,Longitud
"1614","13137","124",Miguel Hernández,40.387355169999999,-3.639947074000000
"1615","13138","123",Alto del Arenal,40.389849349999999,-3.645435655000000
"1615","13138","124",Miguel Hernández,40.387355169999999,-3.639947074000000
"1616","13139","123",Alto del Arenal,40.389849349999999,-3.645435655000000
"1616","13139","124",Miguel Hernández,40.387355169999999,-3.639947074000000
"1617","13140","123",Alto del Arenal,40.389849349999999,-3.645435655000000
"1617","13140","124",Miguel Hernández,40.387355169999999,-3.639947074000000
"1618","13142","123",Alto del Arenal,40.389849349999999,-3.645435655000000
"1619","13143","123",Alto del Arenal,40.389849349999999,-3.645435655000000
"1620","13144","123",Alto del Arenal,40.389849349999999,-3.645435655000000
"1620","13144","124",Miguel Hernández,40.387355169999999,-3.639947074000000
"1621","13145","123",Alto del Arenal,40.389849349999999,-3.645435655000000
"1621","13145","124",Miguel Hernández,40.387355169999999,-3.639947074000000
"1622","13146","123",Alto del Arenal,40.389849349999999,-3.645435655000000
"1622","13146","124",Miguel Hernández,40.387355169999999,-3.639947074000000
"1623","13147","123",Alto del Arenal,40.389849349999999,-3.645435655000000
"1624","13148","123",Alto del Arenal,40.389849349999999,-3.645435655000000
"1627","13154","123",Alto del Arenal,40.389849349999999,-3.645435655000000
"1627","13154","122",Buenos Aires,40.391613509999999,-3.653987948000000
"1628","13155","123",Alto del Arenal,40.389849349999999,-3.645435655000000
"1628","13155","122",Buenos Aires,40.391613509999999,-3.653987948000000
"1629","13156","123",Alto del Arenal,40.389849349999999,-3.645435655000000
"1629","13156","122",Buenos Aires,40.391613509999999,-3.653987948000000
"1630","13157","123",Alto del Arenal,40.389849349999999,-3.645435655000000
"1630","13157","122",Buenos Aires,40.391613509999999,-3.653987948000000
"1631","13158","121",Portazgo,40.392827279999999,-3.658813016000000
"1631","13158","123",Alto del Arenal,40.389849349999999,-3.645435655000000
"1631","13158","122",Buenos Aires,40.391613509999999,-3.653987948000000
"1632","13160","121",Portazgo,40.392827279999999,-3.658813016000000
"1632","13160","123",Alto del Arenal,40.389849349999999,-3.645435655000000
"1632","13160","122",Buenos Aires,40.391613509999999,-3.653987948000000
"1633","13161","122",Buenos Aires,40.391613509999999,-3.653987948000000
"1637","13166","121",Portazgo,40.392827279999999,-3.658813016000000
"1637","13166","122",Buenos Aires,40.391613509999999,-3.653987948000000
"1638","13168","121",Portazgo,40.392827279999999,-3.658813016000000
"1638","13168","120",Nueva Numancia,40.395841730000001,-3.664426790000000
"1638","13168","122",Buenos Aires,40.391613509999999,-3.653987948000000
"1639","13169","121",Portazgo,40.392827279999999,-3.658813016000000
"1639","13169","120",Nueva Numancia,40.395841730000001,-3.664426790000000
"1639","13169","122",Buenos Aires,40.391613509999999,-3.653987948000000
"1640","13170","121",Portazgo,40.392827279999999,-3.658813016000000
"1640","13170","120",Nueva Numancia,40.395841730000001,-3.664426790000000
"1641","13171","121",Portazgo,40.392827279999999,-3.658813016000000
"1641","13171","120",Nueva Numancia,40.395841730000001,-3.664426790000000
"1642","13172","121",Portazgo,40.392827279999999,-3.658813016000000
"1642","13172","120",Nueva Numancia,40.395841730000001,-3.664426790000000
"1642","13172","122",Buenos Aires,40.391613509999999,-3.653987948000000
"1643","13173","121",Portazgo,40.392827279999999,-3.658813016000000
"1643","13173","120",Nueva Numancia,40.395841730000001,-3.664426790000000
"1644","13174","121",Portazgo,40.392827279999999,-3.658813016000000
"1644","13174","120",Nueva Numancia,40.395841730000001,-3.664426790000000
"1645","13175","120",Nueva Numancia,40.395841730000001,-3.664426790000000
"1646","13176","121",Portazgo,40.392827279999999,-3.658813016000000
"1646","13176","120",Nueva Numancia,40.395841730000001,-3.664426790000000
"1647","13177","121",Portazgo,40.392827279999999,-3.658813016000000
"1647","13177","120",Nueva Numancia,40.395841730000001,-3.664426790000000
"1648","13178","122",Buenos Aires,40.391613509999999,-3.653987948000000
"1653","13183","120",Nueva Numancia,40.395841730000001,-3.664426790000000
"1656","13186","611",Conde de Casal,40.406645990000001,-3.670142424000000
"1657","13187","611",Conde de Casal,40.406645990000001,-3.670142424000000
"1659","13190","120",Nueva Numancia,40.395841730000001,-3.664426790000000
"1659","13190","119",Puente de Vallecas,40.398355670000001,-3.669240712000000
"1660","13191","120",Nueva Numancia,40.395841730000001,-3.664426790000000
"1661","13192","120",Nueva Numancia,40.395841730000001,-3.664426790000000
"1661","13192","119",Puente de Vallecas,40.398355670000001,-3.669240712000000
"1662","13193","120",Nueva Numancia,40.395841730000001,-3.664426790000000
"1662","13193","119",Puente de Vallecas,40.398355670000001,-3.669240712000000
"1663","13194","120",Nueva Numancia,40.395841730000001,-3.664426790000000
"1663","13194","119",Puente de Vallecas,40.398355670000001,-3.669240712000000
"1664","13195","120",Nueva Numancia,40.395841730000001,-3.664426790000000
"1664","13195","119",Puente de Vallecas,40.398355670000001,-3.669240712000000
"1665","13196","121",Portazgo,40.392827279999999,-3.658813016000000
"1665","13196","120",Nueva Numancia,40.395841730000001,-3.664426790000000
"1665","13196","119",Puente de Vallecas,40.398355670000001,-3.669240712000000
"1666","13197","120",Nueva Numancia,40.395841730000001,-3.664426790000000
"1666","13197","119",Puente de Vallecas,40.398355670000001,-3.669240712000000
"1667","13198","121",Portazgo,40.392827279999999,-3.658813016000000
"1667","13198","123",Alto del Arenal,40.389849349999999,-3.645435655000000
"1667","13198","122",Buenos Aires,40.391613509999999,-3.653987948000000
"1668","13199","124",Miguel Hernández,40.387355169999999,-3.639947074000000
"1684","13215","124",Miguel Hernández,40.387355169999999,-3.639947074000000
"1685","13216","125",Sierra de Guadalupe,40.382298530000000,-3.624753882000000
"1685","13216","124",Miguel Hernández,40.387355169999999,-3.639947074000000
"1686","13217","120",Nueva Numancia,40.395841730000001,-3.664426790000000
"1686","13217","119",Puente de Vallecas,40.398355670000001,-3.669240712000000
"1687","14002","918",Pavones,40.400556119999997,-3.635107855000000
"1688","14003","918",Pavones,40.400556119999997,-3.635107855000000
"1689","14004","918",Pavones,40.400556119999997,-3.635107855000000
"1690","14005","918",Pavones,40.400556119999997,-3.635107855000000
"1691","14006","918",Pavones,40.400556119999997,-3.635107855000000
"1693","14012","917",Artilleros,40.405182170000003,-3.641727804000000
"1694","14013","917",Artilleros,40.405182170000003,-3.641727804000000
"1695","14014","917",Artilleros,40.405182170000003,-3.641727804000000
"1696","14015","917",Artilleros,40.405182170000003,-3.641727804000000
"1696","14015","916",Vinateros,40.410383779999997,-3.652673341000000
"1698","14017","916",Vinateros,40.410383779999997,-3.652673341000000
"1699","14018","916",Vinateros,40.410383779999997,-3.652673341000000
"1700","14020","916",Vinateros,40.410383779999997,-3.652673341000000
"1701","14021","916",Vinateros,40.410383779999997,-3.652673341000000
"1702","14022","917",Artilleros,40.405182170000003,-3.641727804000000
"1702","14022","916",Vinateros,40.410383779999997,-3.652673341000000
"1703","14024","916",Vinateros,40.410383779999997,-3.652673341000000
"1704","14025","916",Vinateros,40.410383779999997,-3.652673341000000
"1705","14026","916",Vinateros,40.410383779999997,-3.652673341000000
"1706","14027","916",Vinateros,40.410383779999997,-3.652673341000000
"1707","14028","916",Vinateros,40.410383779999997,-3.652673341000000
"1708","14029","916",Vinateros,40.410383779999997,-3.652673341000000
"1709","14030","916",Vinateros,40.410383779999997,-3.652673341000000
"1709","14030","915",Estrella,40.411269259999997,-3.661552729000000
"1710","14031","916",Vinateros,40.410383779999997,-3.652673341000000
"1710","14031","915",Estrella,40.411269259999997,-3.661552729000000
"1711","14032","916",Vinateros,40.410383779999997,-3.652673341000000
"1712","14033","916",Vinateros,40.410383779999997,-3.652673341000000
"1713","14034","916",Vinateros,40.410383779999997,-3.652673341000000
"1714","14035","916",Vinateros,40.410383779999997,-3.652673341000000
"1715","14036","916",Vinateros,40.410383779999997,-3.652673341000000
"1715","14036","915",Estrella,40.411269259999997,-3.661552729000000
"1716","14037","916",Vinateros,40.410383779999997,-3.652673341000000
"1716","14037","915",Estrella,40.411269259999997,-3.661552729000000
"1717","14038","916",Vinateros,40.410383779999997,-3.652673341000000
"1717","14038","915",Estrella,40.411269259999997,-3.661552729000000
"1718","14039","916",Vinateros,40.410383779999997,-3.652673341000000
"1718","14039","915",Estrella,40.411269259999997,-3.661552729000000
"1719","14040","916",Vinateros,40.410383779999997,-3.652673341000000
"1719","14040","915",Estrella,40.411269259999997,-3.661552729000000
"1720","14041","916",Vinateros,40.410383779999997,-3.652673341000000
"1720","14041","915",Estrella,40.411269259999997,-3.661552729000000
"1721","14042","915",Estrella,40.411269259999997,-3.661552729000000
"1722","14043","611",Conde de Casal,40.406645990000001,-3.670142424000000
"1722","14043","915",Estrella,40.411269259999997,-3.661552729000000
"1725","14046","917",Artilleros,40.405182170000003,-3.641727804000000
"1726","14047","917",Artilleros,40.405182170000003,-3.641727804000000
"1727","14048","917",Artilleros,40.405182170000003,-3.641727804000000
"1728","14049","917",Artilleros,40.405182170000003,-3.641727804000000
"1729","14050","918",Pavones,40.400556119999997,-3.635107855000000
"1729","14050","917",Artilleros,40.405182170000003,-3.641727804000000
"1730","14051","917",Artilleros,40.405182170000003,-3.641727804000000
"1734","14055","918",Pavones,40.400556119999997,-3.635107855000000
"1735","14056","918",Pavones,40.400556119999997,-3.635107855000000
"1736","14057","918",Pavones,40.400556119999997,-3.635107855000000
"1736","14057","917",Artilleros,40.405182170000003,-3.641727804000000
"1737","14058","918",Pavones,40.400556119999997,-3.635107855000000
"1737","14058","917",Artilleros,40.405182170000003,-3.641727804000000
"1738","14059","918",Pavones,40.400556119999997,-3.635107855000000
"1739","14060","918",Pavones,40.400556119999997,-3.635107855000000
"1739","14060","917",Artilleros,40.405182170000003,-3.641727804000000
"1740","14061","918",Pavones,40.400556119999997,-3.635107855000000
"1740","14061","917",Artilleros,40.405182170000003,-3.641727804000000
"1741","14062","918",Pavones,40.400556119999997,-3.635107855000000
"1741","14062","917",Artilleros,40.405182170000003,-3.641727804000000
"1742","14063","918",Pavones,40.400556119999997,-3.635107855000000
"1742","14063","917",Artilleros,40.405182170000003,-3.641727804000000
"1743","14064","917",Artilleros,40.405182170000003,-3.641727804000000
"1744","14065","917",Artilleros,40.405182170000003,-3.641727804000000
"1745","14067","917",Artilleros,40.405182170000003,-3.641727804000000
"1747","14070","917",Artilleros,40.405182170000003,-3.641727804000000
"1748","14071","917",Artilleros,40.405182170000003,-3.641727804000000
"1749","14072","917",Artilleros,40.405182170000003,-3.641727804000000
"1750","14073","917",Artilleros,40.405182170000003,-3.641727804000000
"1751","14075","917",Artilleros,40.405182170000003,-3.641727804000000
"1752","14076","917",Artilleros,40.405182170000003,-3.641727804000000
"1753","14077","917",Artilleros,40.405182170000003,-3.641727804000000
"1754","14079","918",Pavones,40.400556119999997,-3.635107855000000
"1754","14079","919",Valdebernardo,40.400006540000000,-3.621637932000000
"1757","14082","915",Estrella,40.411269259999997,-3.661552729000000
"1758","14083","916",Vinateros,40.410383779999997,-3.652673341000000
"1758","14083","915",Estrella,40.411269259999997,-3.661552729000000
"1759","14084","916",Vinateros,40.410383779999997,-3.652673341000000
"1759","14084","915",Estrella,40.411269259999997,-3.661552729000000
"1761","14086","918",Pavones,40.400556119999997,-3.635107855000000
"1761","14086","917",Artilleros,40.405182170000003,-3.641727804000000
"1763","14088","918",Pavones,40.400556119999997,-3.635107855000000
"1766","14091","918",Pavones,40.400556119999997,-3.635107855000000
"1767","14092","918",Pavones,40.400556119999997,-3.635107855000000
"1767","14092","919",Valdebernardo,40.400006540000000,-3.621637932000000
"1769","14094","916",Vinateros,40.410383779999997,-3.652673341000000
"1771","15001","507",El Carmen,40.431850249999997,-3.657472663000000
"1771","15001","201",Ventas,40.431135439999998,-3.663372586000000
"1774","15005","253",Alsacia,40.418581560000000,-3.623180903000000
"1774","15005","252",La Almudena,40.423706660000001,-3.639224245000000
"1774","15005","251",La Elipa,40.426420649999997,-3.650925679000000
"1775","15006","251",La Elipa,40.426420649999997,-3.650925679000000
"1777","15009","251",La Elipa,40.426420649999997,-3.650925679000000
"1778","15010","251",La Elipa,40.426420649999997,-3.650925679000000
"1779","15011","251",La Elipa,40.426420649999997,-3.650925679000000
"1780","15012","251",La Elipa,40.426420649999997,-3.650925679000000
"1781","15013","251",La Elipa,40.426420649999997,-3.650925679000000
"1782","15014","251",La Elipa,40.426420649999997,-3.650925679000000
"1783","15015","251",La Elipa,40.426420649999997,-3.650925679000000
"1784","15016","251",La Elipa,40.426420649999997,-3.650925679000000
"1785","15017","251",La Elipa,40.426420649999997,-3.650925679000000
"1786","15018","251",La Elipa,40.426420649999997,-3.650925679000000
"1787","15019","251",La Elipa,40.426420649999997,-3.650925679000000
"1788","15020","251",La Elipa,40.426420649999997,-3.650925679000000
"1789","15021","251",La Elipa,40.426420649999997,-3.650925679000000
"1790","15022","251",La Elipa,40.426420649999997,-3.650925679000000
"1791","15023","251",La Elipa,40.426420649999997,-3.650925679000000
"1792","15024","507",El Carmen,40.431850249999997,-3.657472663000000
"1792","15024","251",La Elipa,40.426420649999997,-3.650925679000000
"1793","15025","251",La Elipa,40.426420649999997,-3.650925679000000
"1794","15026","251",La Elipa,40.426420649999997,-3.650925679000000
"1795","15027","251",La Elipa,40.426420649999997,-3.650925679000000
"1797","15029","507",El Carmen,40.431850249999997,-3.657472663000000
"1797","15029","251",La Elipa,40.426420649999997,-3.650925679000000
"1798","15030","507",El Carmen,40.431850249999997,-3.657472663000000
"1798","15030","251",La Elipa,40.426420649999997,-3.650925679000000
"1799","15031","507",El Carmen,40.431850249999997,-3.657472663000000
"1799","15031","201",Ventas,40.431135439999998,-3.663372586000000
"1799","15031","251",La Elipa,40.426420649999997,-3.650925679000000
"1800","15032","507",El Carmen,40.431850249999997,-3.657472663000000
"1800","15032","201",Ventas,40.431135439999998,-3.663372586000000
"1801","15033","507",El Carmen,40.431850249999997,-3.657472663000000
"1801","15033","201",Ventas,40.431135439999998,-3.663372586000000
"1802","15034","507",El Carmen,40.431850249999997,-3.657472663000000
"1803","15035","507",El Carmen,40.431850249999997,-3.657472663000000
"1803","15035","251",La Elipa,40.426420649999997,-3.650925679000000
"1804","15036","507",El Carmen,40.431850249999997,-3.657472663000000
"1804","15036","251",La Elipa,40.426420649999997,-3.650925679000000
"1805","15037","507",El Carmen,40.431850249999997,-3.657472663000000
"1805","15037","506",Quintana,40.433536119999999,-3.647246568000000
"1805","15037","251",La Elipa,40.426420649999997,-3.650925679000000
"1806","15038","506",Quintana,40.433536119999999,-3.647246568000000
"1806","15038","251",La Elipa,40.426420649999997,-3.650925679000000
"1807","15039","507",El Carmen,40.431850249999997,-3.657472663000000
"1807","15039","506",Quintana,40.433536119999999,-3.647246568000000
"1808","15040","506",Quintana,40.433536119999999,-3.647246568000000
"1808","15040","251",La Elipa,40.426420649999997,-3.650925679000000
"1809","15041","506",Quintana,40.433536119999999,-3.647246568000000
"1809","15041","251",La Elipa,40.426420649999997,-3.650925679000000
"1810","15042","705",Ascao,40.430178519999998,-3.641149798000000
"1810","15042","506",Quintana,40.433536119999999,-3.647246568000000
"1810","15042","251",La Elipa,40.426420649999997,-3.650925679000000
"1811","15043","705",Ascao,40.430178519999998,-3.641149798000000
"1811","15043","506",Quintana,40.433536119999999,-3.647246568000000
"1811","15043","251",La Elipa,40.426420649999997,-3.650925679000000
"1812","15044","707",Barrio de la Concepción,40.435734230000001,-3.642812174000000
"1812","15044","705",Ascao,40.430178519999998,-3.641149798000000
"1812","15044","506",Quintana,40.433536119999999,-3.647246568000000
"1812","15044","505",Pueblo Nuevo,40.435685040000003,-3.642820604000000
"1813","15045","707",Barrio de la Concepción,40.435734230000001,-3.642812174000000
"1813","15045","705",Ascao,40.430178519999998,-3.641149798000000
"1813","15045","506",Quintana,40.433536119999999,-3.647246568000000
"1813","15045","505",Pueblo Nuevo,40.435685040000003,-3.642820604000000
"1814","15046","707",Barrio de la Concepción,40.435734230000001,-3.642812174000000
"1814","15046","705",Ascao,40.430178519999998,-3.641149798000000
"1814","15046","506",Quintana,40.433536119999999,-3.647246568000000
"1814","15046","505",Pueblo Nuevo,40.435685040000003,-3.642820604000000
"1815","15047","707",Barrio de la Concepción,40.435734230000001,-3.642812174000000
"1815","15047","705",Ascao,40.430178519999998,-3.641149798000000
"1815","15047","506",Quintana,40.433536119999999,-3.647246568000000
"1815","15047","505",Pueblo Nuevo,40.435685040000003,-3.642820604000000
"1816","15048","707",Barrio de la Concepción,40.435734230000001,-3.642812174000000
"1816","15048","705",Ascao,40.430178519999998,-3.641149798000000
"1816","15048","506",Quintana,40.433536119999999,-3.647246568000000
"1816","15048","505",Pueblo Nuevo,40.435685040000003,-3.642820604000000
"1817","15049","707",Barrio de la Concepción,40.435734230000001,-3.642812174000000
"1817","15049","705",Ascao,40.430178519999998,-3.641149798000000
"1817","15049","506",Quintana,40.433536119999999,-3.647246568000000
"1817","15049","505",Pueblo Nuevo,40.435685040000003,-3.642820604000000
"1818","15050","705",Ascao,40.430178519999998,-3.641149798000000
"1818","15050","506",Quintana,40.433536119999999,-3.647246568000000
"1819","15051","705",Ascao,40.430178519999998,-3.641149798000000
"1819","15051","506",Quintana,40.433536119999999,-3.647246568000000
"1819","15051","251",La Elipa,40.426420649999997,-3.650925679000000
"1820","15052","705",Ascao,40.430178519999998,-3.641149798000000
"1820","15052","251",La Elipa,40.426420649999997,-3.650925679000000
"1821","15053","705",Ascao,40.430178519999998,-3.641149798000000
"1821","15053","252",La Almudena,40.423706660000001,-3.639224245000000
"1822","15054","705",Ascao,40.430178519999998,-3.641149798000000
"1822","15054","252",La Almudena,40.423706660000001,-3.639224245000000
"1823","15056","707",Barrio de la Concepción,40.435734230000001,-3.642812174000000
"1823","15056","705",Ascao,40.430178519999998,-3.641149798000000
"1823","15056","505",Pueblo Nuevo,40.435685040000003,-3.642820604000000
"1823","15056","704",García Noblejas,40.429108690000000,-3.631834655000000
"1824","15057","705",Ascao,40.430178519999998,-3.641149798000000
"1824","15057","252",La Almudena,40.423706660000001,-3.639224245000000
"1824","15057","704",García Noblejas,40.429108690000000,-3.631834655000000
"1825","15058","705",Ascao,40.430178519999998,-3.641149798000000
"1825","15058","252",La Almudena,40.423706660000001,-3.639224245000000
"1826","15059","705",Ascao,40.430178519999998,-3.641149798000000
"1826","15059","252",La Almudena,40.423706660000001,-3.639224245000000
"1827","15060","705",Ascao,40.430178519999998,-3.641149798000000
"1827","15060","252",La Almudena,40.423706660000001,-3.639224245000000
"1828","15061","705",Ascao,40.430178519999998,-3.641149798000000
"1828","15061","252",La Almudena,40.423706660000001,-3.639224245000000
"1828","15061","251",La Elipa,40.426420649999997,-3.650925679000000
"1829","15062","705",Ascao,40.430178519999998,-3.641149798000000
"1829","15062","252",La Almudena,40.423706660000001,-3.639224245000000
"1830","15065","252",La Almudena,40.423706660000001,-3.639224245000000
"1830","15065","704",García Noblejas,40.429108690000000,-3.631834655000000
"1830","15065","703",Simancas,40.427823580000002,-3.625803844000000
"1831","15066","252",La Almudena,40.423706660000001,-3.639224245000000
"1832","15067","703",Simancas,40.427823580000002,-3.625803844000000
"1833","15068","253",Alsacia,40.418581560000000,-3.623180903000000
"1834","15069","253",Alsacia,40.418581560000000,-3.623180903000000
"1835","15070","252",La Almudena,40.423706660000001,-3.639224245000000
"1835","15070","704",García Noblejas,40.429108690000000,-3.631834655000000
"1836","15071","704",García Noblejas,40.429108690000000,-3.631834655000000
"1836","15071","703",Simancas,40.427823580000002,-3.625803844000000
"1837","15073","705",Ascao,40.430178519999998,-3.641149798000000
"1837","15073","704",García Noblejas,40.429108690000000,-3.631834655000000
"1837","15073","703",Simancas,40.427823580000002,-3.625803844000000
"1838","15074","705",Ascao,40.430178519999998,-3.641149798000000
"1838","15074","252",La Almudena,40.423706660000001,-3.639224245000000
"1838","15074","704",García Noblejas,40.429108690000000,-3.631834655000000
"1839","15075","705",Ascao,40.430178519999998,-3.641149798000000
"1839","15075","252",La Almudena,40.423706660000001,-3.639224245000000
"1839","15075","704",García Noblejas,40.429108690000000,-3.631834655000000
"1840","15076","705",Ascao,40.430178519999998,-3.641149798000000
"1840","15076","704",García Noblejas,40.429108690000000,-3.631834655000000
"1841","15077","705",Ascao,40.430178519999998,-3.641149798000000
"1841","15077","704",García Noblejas,40.429108690000000,-3.631834655000000
"1842","15078","705",Ascao,40.430178519999998,-3.641149798000000
"1842","15078","704",García Noblejas,40.429108690000000,-3.631834655000000
"1843","15079","705",Ascao,40.430178519999998,-3.641149798000000
"1843","15079","704",García Noblejas,40.429108690000000,-3.631834655000000
"1844","15080","705",Ascao,40.430178519999998,-3.641149798000000
"1844","15080","504",Ciudad Lineal,40.437880770000000,-3.638106006000000
"1844","15080","704",García Noblejas,40.429108690000000,-3.631834655000000
"1845","15081","707",Barrio de la Concepción,40.435734230000001,-3.642812174000000
"1845","15081","705",Ascao,40.430178519999998,-3.641149798000000
"1845","15081","505",Pueblo Nuevo,40.435685040000003,-3.642820604000000
"1846","15082","707",Barrio de la Concepción,40.435734230000001,-3.642812174000000
"1846","15082","705",Ascao,40.430178519999998,-3.641149798000000
"1846","15082","505",Pueblo Nuevo,40.435685040000003,-3.642820604000000
"1846","15082","504",Ciudad Lineal,40.437880770000000,-3.638106006000000
"1847","15083","707",Barrio de la Concepción,40.435734230000001,-3.642812174000000
"1847","15083","705",Ascao,40.430178519999998,-3.641149798000000
"1847","15083","506",Quintana,40.433536119999999,-3.647246568000000
"1847","15083","505",Pueblo Nuevo,40.435685040000003,-3.642820604000000
"1848","15084","707",Barrio de la Concepción,40.435734230000001,-3.642812174000000
"1848","15084","705",Ascao,40.430178519999998,-3.641149798000000
"1848","15084","506",Quintana,40.433536119999999,-3.647246568000000
"1848","15084","505",Pueblo Nuevo,40.435685040000003,-3.642820604000000
"1848","15084","504",Ciudad Lineal,40.437880770000000,-3.638106006000000
"1849","15085","707",Barrio de la Concepción,40.435734230000001,-3.642812174000000
"1849","15085","705",Ascao,40.430178519999998,-3.641149798000000
"1849","15085","506",Quintana,40.433536119999999,-3.647246568000000
"1849","15085","505",Pueblo Nuevo,40.435685040000003,-3.642820604000000
"1849","15085","504",Ciudad Lineal,40.437880770000000,-3.638106006000000
"1850","15086","707",Barrio de la Concepción,40.435734230000001,-3.642812174000000
"1850","15086","506",Quintana,40.433536119999999,-3.647246568000000
"1850","15086","505",Pueblo Nuevo,40.435685040000003,-3.642820604000000
"1850","15086","504",Ciudad Lineal,40.437880770000000,-3.638106006000000
"1851","15087","707",Barrio de la Concepción,40.435734230000001,-3.642812174000000
"1851","15087","705",Ascao,40.430178519999998,-3.641149798000000
"1851","15087","505",Pueblo Nuevo,40.435685040000003,-3.642820604000000
"1851","15087","504",Ciudad Lineal,40.437880770000000,-3.638106006000000
"1852","15088","707",Barrio de la Concepción,40.435734230000001,-3.642812174000000
"1852","15088","705",Ascao,40.430178519999998,-3.641149798000000
"1852","15088","505",Pueblo Nuevo,40.435685040000003,-3.642820604000000
"1852","15088","504",Ciudad Lineal,40.437880770000000,-3.638106006000000
"1853","15089","707",Barrio de la Concepción,40.435734230000001,-3.642812174000000
"1853","15089","705",Ascao,40.430178519999998,-3.641149798000000
"1853","15089","505",Pueblo Nuevo,40.435685040000003,-3.642820604000000
"1853","15089","504",Ciudad Lineal,40.437880770000000,-3.638106006000000
"1854","15090","707",Barrio de la Concepción,40.435734230000001,-3.642812174000000
"1854","15090","705",Ascao,40.430178519999998,-3.641149798000000
"1854","15090","505",Pueblo Nuevo,40.435685040000003,-3.642820604000000
"1854","15090","504",Ciudad Lineal,40.437880770000000,-3.638106006000000
"1855","15092","707",Barrio de la Concepción,40.435734230000001,-3.642812174000000
"1855","15092","505",Pueblo Nuevo,40.435685040000003,-3.642820604000000
"1855","15092","504",Ciudad Lineal,40.437880770000000,-3.638106006000000
"1856","15093","707",Barrio de la Concepción,40.435734230000001,-3.642812174000000
"1856","15093","505",Pueblo Nuevo,40.435685040000003,-3.642820604000000
"1856","15093","504",Ciudad Lineal,40.437880770000000,-3.638106006000000
"1857","15094","707",Barrio de la Concepción,40.435734230000001,-3.642812174000000
"1857","15094","505",Pueblo Nuevo,40.435685040000003,-3.642820604000000
"1857","15094","504",Ciudad Lineal,40.437880770000000,-3.638106006000000
"1858","15095","707",Barrio de la Concepción,40.435734230000001,-3.642812174000000
"1858","15095","505",Pueblo Nuevo,40.435685040000003,-3.642820604000000
"1858","15095","504",Ciudad Lineal,40.437880770000000,-3.638106006000000
"1859","15096","707",Barrio de la Concepción,40.435734230000001,-3.642812174000000
"1859","15096","505",Pueblo Nuevo,40.435685040000003,-3.642820604000000
"1859","15096","504",Ciudad Lineal,40.437880770000000,-3.638106006000000
"1860","15097","707",Barrio de la Concepción,40.435734230000001,-3.642812174000000
"1860","15097","505",Pueblo Nuevo,40.435685040000003,-3.642820604000000
"1860","15097","504",Ciudad Lineal,40.437880770000000,-3.638106006000000
"1861","15098","707",Barrio de la Concepción,40.435734230000001,-3.642812174000000
"1861","15098","506",Quintana,40.433536119999999,-3.647246568000000
"1861","15098","505",Pueblo Nuevo,40.435685040000003,-3.642820604000000
"1861","15098","504",Ciudad Lineal,40.437880770000000,-3.638106006000000
"1862","15099","707",Barrio de la Concepción,40.435734230000001,-3.642812174000000
"1862","15099","506",Quintana,40.433536119999999,-3.647246568000000
"1862","15099","505",Pueblo Nuevo,40.435685040000003,-3.642820604000000
"1862","15099","504",Ciudad Lineal,40.437880770000000,-3.638106006000000
"1863","15100","707",Barrio de la Concepción,40.435734230000001,-3.642812174000000
"1863","15100","506",Quintana,40.433536119999999,-3.647246568000000
"1863","15100","505",Pueblo Nuevo,40.435685040000003,-3.642820604000000
"1863","15100","504",Ciudad Lineal,40.437880770000000,-3.638106006000000
"1864","15101","707",Barrio de la Concepción,40.435734230000001,-3.642812174000000
"1864","15101","506",Quintana,40.433536119999999,-3.647246568000000
"1864","15101","505",Pueblo Nuevo,40.435685040000003,-3.642820604000000
"1864","15101","504",Ciudad Lineal,40.437880770000000,-3.638106006000000
"1865","15102","707",Barrio de la Concepción,40.435734230000001,-3.642812174000000
"1865","15102","506",Quintana,40.433536119999999,-3.647246568000000
"1865","15102","505",Pueblo Nuevo,40.435685040000003,-3.642820604000000
"1866","15103","707",Barrio de la Concepción,40.435734230000001,-3.642812174000000
"1866","15103","506",Quintana,40.433536119999999,-3.647246568000000
"1866","15103","505",Pueblo Nuevo,40.435685040000003,-3.642820604000000
"1867","15105","707",Barrio de la Concepción,40.435734230000001,-3.642812174000000
"1867","15105","506",Quintana,40.433536119999999,-3.647246568000000
"1867","15105","505",Pueblo Nuevo,40.435685040000003,-3.642820604000000
"1868","15106","707",Barrio de la Concepción,40.435734230000001,-3.642812174000000
"1868","15106","506",Quintana,40.433536119999999,-3.647246568000000
"1868","15106","505",Pueblo Nuevo,40.435685040000003,-3.642820604000000
"1869","15108","707",Barrio de la Concepción,40.435734230000001,-3.642812174000000
"1869","15108","506",Quintana,40.433536119999999,-3.647246568000000
"1869","15108","505",Pueblo Nuevo,40.435685040000003,-3.642820604000000
"1870","15109","507",El Carmen,40.431850249999997,-3.657472663000000
"1870","15109","506",Quintana,40.433536119999999,-3.647246568000000
"1871","15110","707",Barrio de la Concepción,40.435734230000001,-3.642812174000000
"1871","15110","507",El Carmen,40.431850249999997,-3.657472663000000
"1871","15110","506",Quintana,40.433536119999999,-3.647246568000000
"1871","15110","505",Pueblo Nuevo,40.435685040000003,-3.642820604000000
"1872","15111","507",El Carmen,40.431850249999997,-3.657472663000000
"1872","15111","506",Quintana,40.433536119999999,-3.647246568000000
"1873","15112","507",El Carmen,40.431850249999997,-3.657472663000000
"1873","15112","506",Quintana,40.433536119999999,-3.647246568000000
"1874","15113","507",El Carmen,40.431850249999997,-3.657472663000000
