fid,COD_SEC,Código_es,nombre_est,Latitud,Longitud,area_trocito,porcentaje
"856","08080","902",Barrio del Pilar,40.476245720000001,-3.703167652000000,11266.252,0.014
"857","08081","902",Barrio del Pilar,40.476245720000001,-3.703167652000000,12283.495,0.016
"859","08083","719",Peñagrande,40.476041420000001,-3.716042509000000,8264.829,0.011
"860","08084","719",Peñagrande,40.476041420000001,-3.716042509000000,14905.251,0.019
"862","08086","902",Barrio del Pilar,40.476245720000001,-3.703167652000000,15955.723,0.020
"863","08087","902",Barrio del Pilar,40.476245720000001,-3.703167652000000,10471.396,0.013
"864","08088","902",Barrio del Pilar,40.476245720000001,-3.703167652000000,15502.820,0.020
"865","08089","902",Barrio del Pilar,40.476245720000001,-3.703167652000000,13179.214,0.017
"866","08090","902",Barrio del Pilar,40.476245720000001,-3.703167652000000,58040.659,0.074
"867","08091","902",Barrio del Pilar,40.476245720000001,-3.703167652000000,15998.158,0.020
"868","08092","902",Barrio del Pilar,40.476245720000001,-3.703167652000000,22119.643,0.028
"869","08093","902",Barrio del Pilar,40.476245720000001,-3.703167652000000,19225.249,0.024
"870","08094","902",Barrio del Pilar,40.476245720000001,-3.703167652000000,29221.280,0.037
"871","08095","902",Barrio del Pilar,40.476245720000001,-3.703167652000000,36291.622,0.046
"872","08096","902",Barrio del Pilar,40.476245720000001,-3.703167652000000,36750.368,0.047
"873","08097","902",Barrio del Pilar,40.476245720000001,-3.703167652000000,21632.389,0.028
"874","08098","902",Barrio del Pilar,40.476245720000001,-3.703167652000000,36042.919,0.046
"874","08098","1002",Begoña,40.480462469999999,-3.685705870000000,135874.012,0.173
"875","08099","902",Barrio del Pilar,40.476245720000001,-3.703167652000000,34698.299,0.044
"875","08099","901",Herrera Oria,40.484592419999998,-3.707555295000000,26373.706,0.034
"875","08099","1002",Begoña,40.480462469999999,-3.685705870000000,30188.181,0.038
"878","08103","1002",Begoña,40.480462469999999,-3.685705870000000,176252.772,0.224
"879","08104","1002",Begoña,40.480462469999999,-3.685705870000000,60213.182,0.077
"880","08105","1002",Begoña,40.480462469999999,-3.685705870000000,9293.921,0.012
"882","08107","1002",Begoña,40.480462469999999,-3.685705870000000,9782.977,0.012
"887","08112","1002",Begoña,40.480462469999999,-3.685705870000000,46431.084,0.059
"890","08115","1001",Fuencarral,40.495092020000001,-3.693221984000000,24003.809,0.031
"891","08116","1001",Fuencarral,40.495092020000001,-3.693221984000000,26972.836,0.034
"892","08117","1001",Fuencarral,40.495092020000001,-3.693221984000000,35146.248,0.045
"893","08119","1001",Fuencarral,40.495092020000001,-3.693221984000000,90800.648,0.116
"894","08120","1001",Fuencarral,40.495092020000001,-3.693221984000000,41172.465,0.052
"895","08121","1051",Tres Olivos,40.500482779999999,-3.694306674000000,223101.315,0.284
"895","08121","1001",Fuencarral,40.495092020000001,-3.693221984000000,256831.135,0.327
"896","08122","1001",Fuencarral,40.495092020000001,-3.693221984000000,47424.356,0.060
"897","08123","1001",Fuencarral,40.495092020000001,-3.693221984000000,54390.490,0.069
"898","08124","1051",Tres Olivos,40.500482779999999,-3.694306674000000,21816.831,0.028
"898","08124","1001",Fuencarral,40.495092020000001,-3.693221984000000,86014.204,0.110
"899","08125","1001",Fuencarral,40.495092020000001,-3.693221984000000,39306.865,0.050
"901","08128","1053",Las Tablas,40.508321109999997,-3.669437960000000,101839.301,0.130
"902","08129","1054",Ronda de la Comunicación,40.515722009999998,-3.662893708000000,28902.564,0.037
"903","08131","952",Paco de Lucía,40.499796519999997,-3.709363423000000,380646.841,0.485
"903","08131","1051",Tres Olivos,40.500482779999999,-3.694306674000000,91042.814,0.116
"903","08131","1052",Montecarmelo,40.505296020000003,-3.695944949000000,36270.530,0.046
"907","08135","952",Paco de Lucía,40.499796519999997,-3.709363423000000,96028.830,0.122
"908","08136","951",Mirasierra,40.491072879999997,-3.716316901000000,76614.863,0.098
"909","08137","951",Mirasierra,40.491072879999997,-3.716316901000000,225032.396,0.287
"910","08138","901",Herrera Oria,40.484592419999998,-3.707555295000000,231400.931,0.295
"910","08138","951",Mirasierra,40.491072879999997,-3.716316901000000,82337.954,0.105
"911","08139","722",Arroyofresno,40.490798949999999,-3.725949838000000,20724.362,0.026
"911","08139","723",Pitis,40.495427810000002,-3.725725097000000,63840.914,0.081
"912","08140","721",Lacoma,40.484845049999997,-3.723084391000000,34856.476,0.044
"913","08141","721",Lacoma,40.484845049999997,-3.723084391000000,41120.484,0.052
"914","08142","721",Lacoma,40.484845049999997,-3.723084391000000,88158.364,0.112
"916","08144","901",Herrera Oria,40.484592419999998,-3.707555295000000,35981.685,0.046
"919","08147","951",Mirasierra,40.491072879999997,-3.716316901000000,43415.388,0.055
"920","08148","718",Antonio Machado,40.469915239999999,-3.718140091000000,52168.728,0.066
"920","08148","719",Peñagrande,40.476041420000001,-3.716042509000000,12182.917,0.016
"921","08149","720",Avenida de la Ilustración,40.480101490000003,-3.718364832000000,26969.365,0.034
"923","08151","721",Lacoma,40.484845049999997,-3.723084391000000,33307.157,0.042
"924","08152","952",Paco de Lucía,40.499796519999997,-3.709363423000000,87376.250,0.111
"925","08153","1051",Tres Olivos,40.500482779999999,-3.694306674000000,82565.290,0.105
"925","08153","1001",Fuencarral,40.495092020000001,-3.693221984000000,47562.279,0.061
"926","08154","951",Mirasierra,40.491072879999997,-3.716316901000000,37244.380,0.047
"926","08154","721",Lacoma,40.484845049999997,-3.723084391000000,24050.080,0.031
"927","08155","951",Mirasierra,40.491072879999997,-3.716316901000000,244634.371,0.311
"927","08155","722",Arroyofresno,40.490798949999999,-3.725949838000000,73188.207,0.093
"927","08155","723",Pitis,40.495427810000002,-3.725725097000000,38774.875,0.049
"928","08156","722",Arroyofresno,40.490798949999999,-3.725949838000000,43015.654,0.055
"928","08156","721",Lacoma,40.484845049999997,-3.723084391000000,68717.051,0.087
"929","08157","718",Antonio Machado,40.469915239999999,-3.718140091000000,71536.889,0.091
"929","08157","719",Peñagrande,40.476041420000001,-3.716042509000000,35200.831,0.045
"930","08158","952",Paco de Lucía,40.499796519999997,-3.709363423000000,61817.825,0.079
"931","08159","1051",Tres Olivos,40.500482779999999,-3.694306674000000,75266.382,0.096
"931","08159","1052",Montecarmelo,40.505296020000003,-3.695944949000000,21432.321,0.027
"933","08161","1053",Las Tablas,40.508321109999997,-3.669437960000000,97987.651,0.125
"934","08162","1051",Tres Olivos,40.500482779999999,-3.694306674000000,192602.556,0.245
"934","08162","1052",Montecarmelo,40.505296020000003,-3.695944949000000,163224.243,0.208
"934","08162","1001",Fuencarral,40.495092020000001,-3.693221984000000,18511.571,0.024
"935","08163","951",Mirasierra,40.491072879999997,-3.716316901000000,13947.380,0.018
"935","08163","722",Arroyofresno,40.490798949999999,-3.725949838000000,11916.465,0.015
"935","08163","721",Lacoma,40.484845049999997,-3.723084391000000,95611.038,0.122
"936","08164","952",Paco de Lucía,40.499796519999997,-3.709363423000000,25108.816,0.032
"936","08164","1052",Montecarmelo,40.505296020000003,-3.695944949000000,11485.709,0.015
"937","08165","1051",Tres Olivos,40.500482779999999,-3.694306674000000,85156.829,0.108
"937","08165","1052",Montecarmelo,40.505296020000003,-3.695944949000000,166430.239,0.212
"939","08167","1053",Las Tablas,40.508321109999997,-3.669437960000000,139066.290,0.177
"941","08169","1052",Montecarmelo,40.505296020000003,-3.695944949000000,201551.981,0.257
"942","08170","1053",Las Tablas,40.508321109999997,-3.669437960000000,109651.753,0.140
"945","08173","1052",Montecarmelo,40.505296020000003,-3.695944949000000,55178.419,0.070
"947","08175","952",Paco de Lucía,40.499796519999997,-3.709363423000000,115057.502,0.146
"948","08176","1052",Montecarmelo,40.505296020000003,-3.695944949000000,18777.234,0.024
"949","08177","951",Mirasierra,40.491072879999997,-3.716316901000000,35387.860,0.045
"950","08178","1052",Montecarmelo,40.505296020000003,-3.695944949000000,77058.154,0.098
"952","08180","722",Arroyofresno,40.490798949999999,-3.725949838000000,37197.252,0.047
"952","08180","721",Lacoma,40.484845049999997,-3.723084391000000,56583.661,0.072
"953","08181","951",Mirasierra,40.491072879999997,-3.716316901000000,27211.657,0.035
"953","08181","722",Arroyofresno,40.490798949999999,-3.725949838000000,283351.035,0.361
"953","08181","721",Lacoma,40.484845049999997,-3.723084391000000,64278.207,0.082
"953","08181","723",Pitis,40.495427810000002,-3.725725097000000,35068.630,0.045
"955","08183","952",Paco de Lucía,40.499796519999997,-3.709363423000000,18035.851,0.023
"955","08183","1051",Tres Olivos,40.500482779999999,-3.694306674000000,14077.428,0.018
"955","08183","1052",Montecarmelo,40.505296020000003,-3.695944949000000,29189.130,0.037
"957","08185","1053",Las Tablas,40.508321109999997,-3.669437960000000,29440.688,0.037
"958","08186","1053",Las Tablas,40.508321109999997,-3.669437960000000,44936.399,0.057
"959","08187","1053",Las Tablas,40.508321109999997,-3.669437960000000,8504.426,0.011
"961","09001","625",Príncipe Pío,40.421239430000000,-3.719568935000000,28587.270,0.036
"962","09002","530",Casa de Campo,40.403268120000000,-3.761004706000000,452750.711,0.576
"962","09002","1014",Batán,40.407716710000003,-3.752898055000000,446434.023,0.568
"962","09002","1013",Lago,40.416484990000001,-3.734914512000000,743459.974,0.947
"962","09002","626",Puerta del Ángel,40.414090969999997,-3.727219548000000,271731.416,0.346
"962","09002","1016",Colonia Jardín,40.397141169999998,-3.774406125000000,54716.087,0.070
"962","09002","625",Príncipe Pío,40.421239430000000,-3.719568935000000,98135.272,0.125
"962","09002","628",Lucero,40.404792129999997,-3.745587244000000,9339.472,0.012
"962","09002","627",Alto de Extremadura,40.409865420000003,-3.738823616000000,286305.527,0.365
"969","09010","308",Plaza de España,40.423880990000001,-3.711223119000000,42347.404,0.054
"969","09010","311",Moncloa,40.434534110000001,-3.719101492000000,139995.060,0.178
"969","09010","625",Príncipe Pío,40.421239430000000,-3.719568935000000,266816.781,0.340
"969","09010","309",Ventura Rodríguez,40.423880990000001,-3.711223119000000,42347.404,0.054
"970","09011","625",Príncipe Pío,40.421239430000000,-3.719568935000000,25992.836,0.033
"971","09012","625",Príncipe Pío,40.421239430000000,-3.719568935000000,19286.265,0.025
"972","09013","308",Plaza de España,40.423880990000001,-3.711223119000000,23258.509,0.030
"972","09013","625",Príncipe Pío,40.421239430000000,-3.719568935000000,24706.970,0.031
"972","09013","309",Ventura Rodríguez,40.423880990000001,-3.711223119000000,23258.509,0.030
"973","09014","211",Noviciado,40.424851830000001,-3.707429184000000,40316.557,0.051
"973","09014","308",Plaza de España,40.423880990000001,-3.711223119000000,100279.350,0.128
"973","09014","210",Santo Domingo,40.421463320000001,-3.707895489000000,34366.473,0.044
"973","09014","625",Príncipe Pío,40.421239430000000,-3.719568935000000,19969.079,0.025
"973","09014","309",Ventura Rodríguez,40.423880990000001,-3.711223119000000,100279.350,0.128
"974","09015","308",Plaza de España,40.423880990000001,-3.711223119000000,40143.343,0.051
"974","09015","309",Ventura Rodríguez,40.423880990000001,-3.711223119000000,40143.343,0.051
"975","09016","308",Plaza de España,40.423880990000001,-3.711223119000000,30642.197,0.039
"975","09016","310",Argüelles,40.430570779999996,-3.716053557000000,18089.782,0.023
"975","09016","309",Ventura Rodríguez,40.423880990000001,-3.711223119000000,30642.197,0.039
"976","09017","310",Argüelles,40.430570779999996,-3.716053557000000,27785.928,0.035
"977","09018","310",Argüelles,40.430570779999996,-3.716053557000000,20219.780,0.026
"978","09019","310",Argüelles,40.430570779999996,-3.716053557000000,53196.443,0.068
"979","09020","310",Argüelles,40.430570779999996,-3.716053557000000,21494.097,0.027
"980","09021","310",Argüelles,40.430570779999996,-3.716053557000000,32392.708,0.041
"981","09022","310",Argüelles,40.430570779999996,-3.716053557000000,35356.198,0.045
"982","09023","311",Moncloa,40.434534110000001,-3.719101492000000,40596.112,0.052
"982","09023","310",Argüelles,40.430570779999996,-3.716053557000000,44060.383,0.056
"983","09024","310",Argüelles,40.430570779999996,-3.716053557000000,17726.607,0.023
"984","09025","310",Argüelles,40.430570779999996,-3.716053557000000,12078.100,0.015
"985","09026","311",Moncloa,40.434534110000001,-3.719101492000000,15884.478,0.020
"985","09026","310",Argüelles,40.430570779999996,-3.716053557000000,15884.478,0.020
"986","09028","311",Moncloa,40.434534110000001,-3.719101492000000,97116.165,0.124
"986","09028","310",Argüelles,40.430570779999996,-3.716053557000000,66565.847,0.085
"987","09029","311",Moncloa,40.434534110000001,-3.719101492000000,30135.158,0.038
"987","09029","310",Argüelles,40.430570779999996,-3.716053557000000,24031.159,0.031
"988","09030","311",Moncloa,40.434534110000001,-3.719101492000000,18876.939,0.024
"989","09031","311",Moncloa,40.434534110000001,-3.719101492000000,37971.687,0.048
"990","09033","716",Francos Rodríguez,40.456527520000002,-3.712182167000000,93645.042,0.119
"990","09033","714",Islas Filipinas,40.439092140000000,-3.714077696000000,87073.357,0.111
"990","09033","620",Guzmán el Bueno,40.446404319999999,-3.712264918000000,20296.336,0.026
"990","09033","622",Ciudad Universitaria,40.443563169999997,-3.726892230000000,785824.023,1.001
"990","09033","621",Vicente Aleixandre,40.446812430000001,-3.718873670000000,470131.586,0.599
"990","09033","311",Moncloa,40.434534110000001,-3.719101492000000,123370.760,0.157
"990","09033","717",Valdezarza,40.464643430000002,-3.715986324000000,10982.467,0.014
"991","09034","620",Guzmán el Bueno,40.446404319999999,-3.712264918000000,57661.149,0.073
"991","09034","621",Vicente Aleixandre,40.446812430000001,-3.718873670000000,57668.892,0.073
"992","09035","620",Guzmán el Bueno,40.446404319999999,-3.712264918000000,20080.231,0.026
"992","09035","621",Vicente Aleixandre,40.446812430000001,-3.718873670000000,16159.818,0.021
"993","09036","106",Cuatro Caminos,40.446985990000002,-3.703918373000000,8703.659,0.011
"993","09036","620",Guzmán el Bueno,40.446404319999999,-3.712264918000000,26647.857,0.034
"994","09037","716",Francos Rodríguez,40.456527520000002,-3.712182167000000,19969.975,0.025
"994","09037","620",Guzmán el Bueno,40.446404319999999,-3.712264918000000,186416.039,0.237
"994","09037","621",Vicente Aleixandre,40.446812430000001,-3.718873670000000,53986.925,0.069
"995","09038","716",Francos Rodríguez,40.456527520000002,-3.712182167000000,56907.861,0.072
"996","09039","716",Francos Rodríguez,40.456527520000002,-3.712182167000000,45305.499,0.058
"997","09040","716",Francos Rodríguez,40.456527520000002,-3.712182167000000,59621.512,0.076
"998","09041","717",Valdezarza,40.464643430000002,-3.715986324000000,19110.388,0.024
"1002","09046","718",Antonio Machado,40.469915239999999,-3.718140091000000,23090.823,0.029
"1003","09047","718",Antonio Machado,40.469915239999999,-3.718140091000000,39408.591,0.050
"1004","09049","718",Antonio Machado,40.469915239999999,-3.718140091000000,30407.379,0.039
"1005","09050","718",Antonio Machado,40.469915239999999,-3.718140091000000,27910.080,0.036
"1006","09051","718",Antonio Machado,40.469915239999999,-3.718140091000000,35102.121,0.045
"1006","09051","717",Valdezarza,40.464643430000002,-3.715986324000000,27866.471,0.035
"1007","09052","718",Antonio Machado,40.469915239999999,-3.718140091000000,55430.433,0.071
"1007","09052","717",Valdezarza,40.464643430000002,-3.715986324000000,12113.662,0.015
"1008","09053","718",Antonio Machado,40.469915239999999,-3.718140091000000,29878.532,0.038
"1008","09053","717",Valdezarza,40.464643430000002,-3.715986324000000,50206.279,0.064
"1009","09054","717",Valdezarza,40.464643430000002,-3.715986324000000,26206.472,0.033
"1010","09055","718",Antonio Machado,40.469915239999999,-3.718140091000000,40588.003,0.052
"1010","09055","717",Valdezarza,40.464643430000002,-3.715986324000000,44606.246,0.057
"1011","09056","718",Antonio Machado,40.469915239999999,-3.718140091000000,16741.466,0.021
"1011","09056","717",Valdezarza,40.464643430000002,-3.715986324000000,32878.625,0.042
"1012","09057","717",Valdezarza,40.464643430000002,-3.715986324000000,24859.510,0.032
"1013","09058","717",Valdezarza,40.464643430000002,-3.715986324000000,16376.618,0.021
"1014","09060","717",Valdezarza,40.464643430000002,-3.715986324000000,40313.603,0.051
"1015","09061","717",Valdezarza,40.464643430000002,-3.715986324000000,27393.551,0.035
"1016","09063","717",Valdezarza,40.464643430000002,-3.715986324000000,73712.888,0.094
"1017","09064","717",Valdezarza,40.464643430000002,-3.715986324000000,85414.653,0.109
"1020","09067","716",Francos Rodríguez,40.456527520000002,-3.712182167000000,9844.200,0.013
"1021","09068","716",Francos Rodríguez,40.456527520000002,-3.712182167000000,18970.263,0.024
"1022","09069","716",Francos Rodríguez,40.456527520000002,-3.712182167000000,39742.537,0.051
"1023","09070","716",Francos Rodríguez,40.456527520000002,-3.712182167000000,86556.484,0.110
"1023","09070","717",Valdezarza,40.464643430000002,-3.715986324000000,163151.460,0.208
"1035","09082","718",Antonio Machado,40.469915239999999,-3.718140091000000,23790.328,0.030
"1037","09084","625",Príncipe Pío,40.421239430000000,-3.719568935000000,57259.007,0.073
"1043","09090","718",Antonio Machado,40.469915239999999,-3.718140091000000,112719.135,0.144
"1043","09090","717",Valdezarza,40.464643430000002,-3.715986324000000,99869.822,0.127
"1046","10001","601",Laguna,40.399093819999997,-3.744310010000000,22895.895,0.029
"1046","10001","602",Carpetana,40.392690490000000,-3.741015335000000,61138.820,0.078
"1047","10002","602",Carpetana,40.392690490000000,-3.741015335000000,19559.286,0.025
"1048","10003","602",Carpetana,40.392690490000000,-3.741015335000000,20712.026,0.026
"1050","10005","601",Laguna,40.399093819999997,-3.744310010000000,47917.979,0.061
"1050","10005","602",Carpetana,40.392690490000000,-3.741015335000000,33446.074,0.043
"1051","10006","601",Laguna,40.399093819999997,-3.744310010000000,215341.792,0.274
"1051","10006","602",Carpetana,40.392690490000000,-3.741015335000000,21378.330,0.027
"1052","10007","601",Laguna,40.399093819999997,-3.744310010000000,18723.194,0.024
"1052","10007","628",Lucero,40.404792129999997,-3.745587244000000,27742.512,0.035
"1053","10008","628",Lucero,40.404792129999997,-3.745587244000000,22765.686,0.029
"1054","10009","628",Lucero,40.404792129999997,-3.745587244000000,12941.706,0.016
"1058","10013","626",Puerta del Ángel,40.414090969999997,-3.727219548000000,27328.766,0.035
"1059","10014","626",Puerta del Ángel,40.414090969999997,-3.727219548000000,13505.680,0.017
"1060","10015","626",Puerta del Ángel,40.414090969999997,-3.727219548000000,39938.464,0.051
"1061","10016","626",Puerta del Ángel,40.414090969999997,-3.727219548000000,35782.225,0.046
"1062","10017","626",Puerta del Ángel,40.414090969999997,-3.727219548000000,56950.640,0.073
"1063","10018","626",Puerta del Ángel,40.414090969999997,-3.727219548000000,18292.651,0.023
"1064","10020","626",Puerta del Ángel,40.414090969999997,-3.727219548000000,10130.995,0.013
"1065","10021","626",Puerta del Ángel,40.414090969999997,-3.727219548000000,24569.640,0.031
"1066","10022","626",Puerta del Ángel,40.414090969999997,-3.727219548000000,23309.160,0.030
"1067","10023","626",Puerta del Ángel,40.414090969999997,-3.727219548000000,26386.074,0.034
"1068","10024","626",Puerta del Ángel,40.414090969999997,-3.727219548000000,24655.022,0.031
"1069","10025","626",Puerta del Ángel,40.414090969999997,-3.727219548000000,21539.517,0.027
"1070","10026","1013",Lago,40.416484990000001,-3.734914512000000,32633.167,0.042
"1070","10026","626",Puerta del Ángel,40.414090969999997,-3.727219548000000,42423.507,0.054
"1071","10027","627",Alto de Extremadura,40.409865420000003,-3.738823616000000,18692.031,0.024
"1076","10032","627",Alto de Extremadura,40.409865420000003,-3.738823616000000,16324.584,0.021
"1078","10035","627",Alto de Extremadura,40.409865420000003,-3.738823616000000,47781.198,0.061
"1079","10036","1013",Lago,40.416484990000001,-3.734914512000000,9729.190,0.012
"1079","10036","627",Alto de Extremadura,40.409865420000003,-3.738823616000000,51261.944,0.065
"1080","10037","627",Alto de Extremadura,40.409865420000003,-3.738823616000000,51529.830,0.066
"1081","10038","627",Alto de Extremadura,40.409865420000003,-3.738823616000000,31740.950,0.040
"1082","10039","627",Alto de Extremadura,40.409865420000003,-3.738823616000000,10407.215,0.013
"1084","10041","627",Alto de Extremadura,40.409865420000003,-3.738823616000000,27292.100,0.035
"1085","10042","627",Alto de Extremadura,40.409865420000003,-3.738823616000000,27287.555,0.035
"1086","10043","627",Alto de Extremadura,40.409865420000003,-3.738823616000000,43929.322,0.056
"1087","10044","627",Alto de Extremadura,40.409865420000003,-3.738823616000000,27551.994,0.035
"1088","10046","628",Lucero,40.404792129999997,-3.745587244000000,10496.362,0.013
"1088","10046","627",Alto de Extremadura,40.409865420000003,-3.738823616000000,40006.354,0.051
"1089","10047","628",Lucero,40.404792129999997,-3.745587244000000,19190.394,0.024
"1089","10047","627",Alto de Extremadura,40.409865420000003,-3.738823616000000,19388.917,0.025
"1090","10048","628",Lucero,40.404792129999997,-3.745587244000000,14521.847,0.018
"1091","10049","628",Lucero,40.404792129999997,-3.745587244000000,14710.041,0.019
"1092","10050","628",Lucero,40.404792129999997,-3.745587244000000,25088.554,0.032
"1093","10051","628",Lucero,40.404792129999997,-3.745587244000000,23543.141,0.030
"1094","10052","628",Lucero,40.404792129999997,-3.745587244000000,23022.535,0.029
"1095","10053","628",Lucero,40.404792129999997,-3.745587244000000,33644.085,0.043
"1095","10053","627",Alto de Extremadura,40.409865420000003,-3.738823616000000,33116.843,0.042
"1096","10054","1014",Batán,40.407716710000003,-3.752898055000000,37628.199,0.048
"1096","10054","628",Lucero,40.404792129999997,-3.745587244000000,69221.958,0.088
"1097","10055","628",Lucero,40.404792129999997,-3.745587244000000,53165.126,0.068
"1098","10056","628",Lucero,40.404792129999997,-3.745587244000000,26203.832,0.033
"1099","10057","601",Laguna,40.399093819999997,-3.744310010000000,39543.689,0.050
"1099","10057","628",Lucero,40.404792129999997,-3.745587244000000,39713.694,0.051
"1100","10058","601",Laguna,40.399093819999997,-3.744310010000000,10604.665,0.014
"1100","10058","628",Lucero,40.404792129999997,-3.745587244000000,22191.451,0.028
"1101","10059","601",Laguna,40.399093819999997,-3.744310010000000,13892.738,0.018
"1101","10059","628",Lucero,40.404792129999997,-3.745587244000000,39598.338,0.050
"1102","10060","601",Laguna,40.399093819999997,-3.744310010000000,160439.906,0.204
"1102","10060","628",Lucero,40.404792129999997,-3.745587244000000,30276.803,0.039
"1103","10061","601",Laguna,40.399093819999997,-3.744310010000000,40535.996,0.052
"1104","10062","601",Laguna,40.399093819999997,-3.744310010000000,40488.951,0.052
"1105","10063","601",Laguna,40.399093819999997,-3.744310010000000,58497.137,0.074
"1105","10063","602",Carpetana,40.392690490000000,-3.741015335000000,18097.356,0.023
"1107","10067","1014",Batán,40.407716710000003,-3.752898055000000,29731.685,0.038
"1108","10068","1014",Batán,40.407716710000003,-3.752898055000000,22085.442,0.028
"1108","10068","628",Lucero,40.404792129999997,-3.745587244000000,21260.041,0.027
"1109","10069","1014",Batán,40.407716710000003,-3.752898055000000,38841.944,0.049
"1109","10069","628",Lucero,40.404792129999997,-3.745587244000000,20977.170,0.027
"1110","10070","1014",Batán,40.407716710000003,-3.752898055000000,20626.374,0.026
"1111","10072","1014",Batán,40.407716710000003,-3.752898055000000,52518.932,0.067
"1111","10072","628",Lucero,40.404792129999997,-3.745587244000000,109392.611,0.139
"1111","10072","627",Alto de Extremadura,40.409865420000003,-3.738823616000000,32157.552,0.041
"1112","10073","1014",Batán,40.407716710000003,-3.752898055000000,26424.962,0.034
"1113","10074","1014",Batán,40.407716710000003,-3.752898055000000,22366.843,0.028
"1114","10075","1014",Batán,40.407716710000003,-3.752898055000000,27426.160,0.035
"1115","10076","530",Casa de Campo,40.403268120000000,-3.761004706000000,27533.737,0.035
"1115","10076","1014",Batán,40.407716710000003,-3.752898055000000,38760.131,0.049
"1116","10077","530",Casa de Campo,40.403268120000000,-3.761004706000000,35980.733,0.046
"1117","10078","530",Casa de Campo,40.403268120000000,-3.761004706000000,39560.733,0.050
"1118","10081","601",Laguna,40.399093819999997,-3.744310010000000,10337.185,0.013
"1118","10081","602",Carpetana,40.392690490000000,-3.741015335000000,68930.242,0.088
"1118","10081","525",Carabanchel,40.387896859999998,-3.744914993000000,15604.503,0.020
"1119","10082","601",Laguna,40.399093819999997,-3.744310010000000,8048.068,0.010
"1119","10082","602",Carpetana,40.392690490000000,-3.741015335000000,47641.734,0.061
"1119","10082","524",Vista Alegre,40.388728450000002,-3.739951492000000,9531.307,0.012
"1120","10083","602",Carpetana,40.392690490000000,-3.741015335000000,21337.884,0.027
"1121","10084","602",Carpetana,40.392690490000000,-3.741015335000000,37347.873,0.048
"1121","10084","525",Carabanchel,40.387896859999998,-3.744914993000000,34891.357,0.044
"1121","10084","524",Vista Alegre,40.388728450000002,-3.739951492000000,29928.926,0.038
"1122","10086","602",Carpetana,40.392690490000000,-3.741015335000000,20575.743,0.026
"1122","10086","525",Carabanchel,40.387896859999998,-3.744914993000000,21474.459,0.027
"1123","10087","602",Carpetana,40.392690490000000,-3.741015335000000,16918.331,0.022
"1123","10087","525",Carabanchel,40.387896859999998,-3.744914993000000,250953.153,0.320
"1123","10087","524",Vista Alegre,40.388728450000002,-3.739951492000000,33333.613,0.042
"1123","10087","526",Eugenia de Montijo,40.384640750000003,-3.750785529000000,146793.070,0.187
"1124","10088","526",Eugenia de Montijo,40.384640750000003,-3.750785529000000,46265.883,0.059
"1125","10089","526",Eugenia de Montijo,40.384640750000003,-3.750785529000000,35596.478,0.045
"1126","10090","526",Eugenia de Montijo,40.384640750000003,-3.750785529000000,32696.642,0.042
"1127","10091","527",Aluche,40.385633470000002,-3.760719021000000,81281.584,0.103
"1127","10091","526",Eugenia de Montijo,40.384640750000003,-3.750785529000000,15592.282,0.020
"1128","10092","527",Aluche,40.385633470000002,-3.760719021000000,24804.894,0.032
"1128","10092","526",Eugenia de Montijo,40.384640750000003,-3.750785529000000,34996.307,0.045
"1129","10093","527",Aluche,40.385633470000002,-3.760719021000000,22497.401,0.029
"1130","10094","527",Aluche,40.385633470000002,-3.760719021000000,17231.485,0.022
"1131","10095","527",Aluche,40.385633470000002,-3.760719021000000,26843.936,0.034
"1132","10096","527",Aluche,40.385633470000002,-3.760719021000000,22142.974,0.028
"1133","10098","527",Aluche,40.385633470000002,-3.760719021000000,21560.697,0.027
"1134","10099","526",Eugenia de Montijo,40.384640750000003,-3.750785529000000,31417.759,0.040
"1135","10100","526",Eugenia de Montijo,40.384640750000003,-3.750785529000000,9886.019,0.013
"1143","10110","527",Aluche,40.385633470000002,-3.760719021000000,13674.611,0.017
"1152","10120","528",Empalme,40.390878559999997,-3.765828429000000,9421.260,0.012
"1153","10121","528",Empalme,40.390878559999997,-3.765828429000000,20196.571,0.026
"1153","10121","527",Aluche,40.385633470000002,-3.760719021000000,66504.112,0.085
"1154","10122","528",Empalme,40.390878559999997,-3.765828429000000,37332.652,0.048
"1154","10122","527",Aluche,40.385633470000002,-3.760719021000000,53944.499,0.069
"1155","10123","528",Empalme,40.390878559999997,-3.765828429000000,58510.540,0.074
"1155","10123","527",Aluche,40.385633470000002,-3.760719021000000,42592.417,0.054
"1156","10124","528",Empalme,40.390878559999997,-3.765828429000000,44211.621,0.056
"1157","10125","528",Empalme,40.390878559999997,-3.765828429000000,19413.601,0.025
"1157","10125","527",Aluche,40.385633470000002,-3.760719021000000,10821.025,0.014
"1158","10126","528",Empalme,40.390878559999997,-3.765828429000000,26497.991,0.034
"1159","10127","528",Empalme,40.390878559999997,-3.765828429000000,18496.153,0.024
"1160","10128","529",Campamento,40.394642800000000,-3.768219097000000,23795.551,0.030
"1160","10128","528",Empalme,40.390878559999997,-3.765828429000000,47954.168,0.061
"1161","10129","529",Campamento,40.394642800000000,-3.768219097000000,53225.473,0.068
"1161","10129","528",Empalme,40.390878559999997,-3.765828429000000,53808.144,0.069
"1162","10130","529",Campamento,40.394642800000000,-3.768219097000000,47181.875,0.060
"1162","10130","528",Empalme,40.390878559999997,-3.765828429000000,47181.875,0.060
"1163","10131","529",Campamento,40.394642800000000,-3.768219097000000,63683.773,0.081
